0; -0.144338;-0.05
1; -0.101036;-0.025
2; -0.144338;0.0
3; -0.101036;0.025
4; -0.101036;-0.125
5; -0.057735;-0.1
6; -0.101036;-0.075
7; -0.057735;-0.05
8; -0.101036;0.075
9; -0.014434;-0.025
10; -0.057735;0.05
11; -0.057735;0.0
12; -0.23094;-0.2
13; -0.187639;-0.175
14; -0.23094;-0.15
15; -0.187639;-0.125
16; -0.187639;-0.275
17; -0.144338;-0.25
18; -0.187639;-0.225
19; -0.144338;-0.2
20; -0.187639;-0.075
21; -0.101036;-0.175
22; -0.144338;-0.1
23; -0.144338;-0.15
24; -0.23094;0.1
25; -0.187639;0.125
26; -0.23094;0.15
27; -0.187639;0.175
28; -0.187639;0.025
29; -0.144338;0.05
30; -0.187639;0.075
31; -0.144338;0.1
32; -0.187639;0.225
33; -0.101036;0.125
34; -0.144338;0.2
35; -0.144338;0.15
36; -0.317543;-0.05
37; -0.274241;-0.025
38; -0.317543;0.0
39; -0.274241;0.025
40; -0.274241;-0.125
41; -0.23094;-0.1
42; -0.274241;-0.075
43; -0.23094;-0.05
44; -0.274241;0.075
45; -0.187639;-0.025
46; -0.23094;0.05
47; -0.23094;0.0
48; -0.317543;0.25
49; -0.274241;0.275
50; -0.317543;0.3
51; -0.274241;0.325
52; -0.274241;0.175
53; -0.23094;0.2
54; -0.274241;0.225
55; -0.23094;0.25
56; -0.274241;0.375
57; -0.187639;0.275
58; -0.23094;0.35
59; -0.23094;0.3
60; -0.404145;0.1
61; -0.360844;0.125
62; -0.404145;0.15
63; -0.360844;0.175
64; -0.360844;0.025
65; -0.317543;0.05
66; -0.360844;0.075
67; -0.317543;0.1
68; -0.360844;0.225
69; -0.274241;0.125
70; -0.317543;0.2
71; -0.317543;0.15
72; -0.404145;0.4
73; -0.360844;0.425
74; -0.404145;0.45
75; -0.360844;0.475
76; -0.360844;0.325
77; -0.317543;0.35
78; -0.360844;0.375
79; -0.317543;0.4
80; -0.360844;0.525
81; -0.274241;0.425
82; -0.317543;0.5
